,end station id,tripduration,Total_trip_duration,average_trip_duration,latitude,longitude,zipcodes
372,3150,18120,20648283,1139.5299668874172,40.77536905,-73.94803392,10028
373,3151,25331,28075168,1108.3323990367537,40.77283841275906,-73.94989233850104,10028
374,3152,15335,16342825,1065.7205738506684,40.76873687,-73.96119945,10021
375,3154,22098,22827216,1032.9991854466468,40.77314236,-73.95856158,10075
376,3156,43316,42140477,972.8616908301782,40.76663814835396,-73.95348294885031,10021
377,3157,16129,24399361,1512.763407526815,40.775186200458805,-73.94446051144647,10028
378,3158,37268,39283304,1054.075990125577,40.77163858306483,-73.98261430069981,10023
379,3159,29632,29613339,999.3702416306696,40.77492516627396,-73.98266567128306,10023
380,3160,34128,48164380,1411.2863338021566,40.77896784,-73.97374737,10024
381,3161,24032,25163789,1047.0950815579229,40.7801839231574,-73.97728531365446,10023
382,3163,55512,76785767,1383.2282569534516,40.7734066,-73.97782542,10023
383,3164,52546,59840523,1138.82166102082,40.77705747987477,-73.97898476932116,10023
384,3165,61930,93372779,1507.7148231874696,40.77579376683666,-73.9762057363987,10023
385,3166,41056,63327263,1542.4606147700702,40.7805780247392,-73.98562432250509,10023
386,3167,53964,56382550,1044.817841523979,40.77966807769283,-73.9809304303364,10023
387,3168,22114,33352891,1508.2251514877453,40.78472676235642,-73.9696172125328,10024
388,3169,24181,40521346,1675.7514577560894,40.78720869,-73.98128127,10024
389,3170,31659,32934036,1040.2740452951766,40.78499979,-73.97283406,10024
390,3171,33062,33838655,1023.4908656463614,40.78524672,-73.97667321,10024
391,3172,21885,22042868,1007.213525245602,40.7785669,-73.97754961,10023
392,3173,40051,62029937,1548.7737384834336,40.77750706482476,-73.98888588236598,10069
393,3175,38673,42265141,1092.8849843560106,40.77748046,-73.98288594,10023
394,3177,22231,27106185,1219.2967028023932,40.7867947,-73.977112,10024
395,3178,21609,35625529,1648.6431116664353,40.784144799159606,-73.98362486216112,10024
396,3179,6503,21104644,3245.3704444102723,40.69861699999999,-73.941342,11206
397,3182,7679,20157376,2625.00013022529,40.686931,-74.016966,10004
398,3184,15,51708,3447.2,40.7141454,-74.0335519,07302
399,3185,19,54000,2842.1052631578946,40.7177325,-74.043845,07302
400,3186,5,18091,3618.2,40.71958611647166,-74.04311746358871,07302
401,3187,2,17345,8672.5,40.7211236,-74.03805095,07302
402,3192,5,11808,2361.6,40.7112423,-74.0557013,07304
403,3194,1,502244,502244.0,40.7253399253558,-74.06762212514877,07306
404,3195,8,936754,117094.25,40.73089709786179,-74.06391263008118,07306
405,3196,9,30006,3334.0,40.7443187,-74.0439909,07307
406,3198,37,1052717,28451.81081081081,40.74871594538023,-74.04044330120087,07307
407,3199,32,216415,6762.96875,40.7287448,-74.0321082,07310
408,3202,13,88011,6770.076923076923,40.7272235,-74.0337589,07310
409,3203,10,48605,4860.5,40.727595966,-74.044247311,07302
410,3206,4,914290,228572.5,40.7311689,-74.0575736,07306
411,3211,3,11889,3963.0,40.72152515,-74.046304543,07302
412,3213,3,21578,7192.666666666667,40.71848892,-74.047726625,07302
413,3214,9,540154,60017.11111111111,40.7127742,-74.0364857,07302
414,3221,6844,12045236,1759.9701928696668,40.743,-73.93561,11101
415,3225,2,27217,13608.5,40.7236589,-74.0641943,07304
416,3226,21218,27293255,1286.3255254972194,40.78275,-73.97137,10024
417,3231,9947,13228565,1329.9049964813512,40.767800720974485,-73.96592071335986,10065
418,3232,25901,33754311,1303.2049341724255,40.68962188790333,-73.98304268717766,11201
419,3233,32243,30692543,951.9133765468474,40.75724570251213,-73.97805910997921,10017
420,3235,21162,20619691,974.3734524147056,40.752165280621966,-73.97992193698882,10017
421,3236,31701,40057022,1263.588593419766,40.75898478293064,-73.99379972429547,10036
422,3241,11615,19075739,1642.3365475678002,40.686203,-73.944694,11216
423,3242,14283,16037421,1122.8328082335645,40.69102932474462,-73.99183363887228,11201
424,3243,13002,15687689,1206.559683125673,40.75892386377695,-73.96226227283478,10022
425,3244,46539,45880079,985.8415307591482,40.73143723145713,-73.99490341751687,10003
426,3245,68,33383609,490935.42647058825,40.71644423134479,-73.9823305606842,10002
427,3246,15797,15762267,997.80129138444,40.69428123240937,-73.99230029356868,11201
428,3249,7965,14603801,1833.4966729441303,40.6803560840434,-73.9476791024208,11216
429,3254,8521,22398639,2628.639713648633,40.69231660719192,-74.01486575603485,10004
430,3255,61365,61028448,994.515570765094,40.75058539312768,-73.99468482567926,10001
431,3256,80109,111800953,1395.6103933390757,40.7277140777778,-74.01129573583603,10014
432,3259,40728,37967635,932.224391082302,40.749370232842175,-73.99923381160137,10001
433,3260,40216,42464781,1055.9175701213449,40.72706363348306,-73.99662137031554,10012
434,3263,46953,42328653,901.5111494473196,40.72951499387767,-73.9907527235559,10003
435,3270,8,181477,22684.625,40.72528910781132,-74.04557168483734,07302
436,3273,7,58785,8397.857142857143,40.72165072488,-74.04288411140442,07302
437,3275,4,17667,4416.75,40.71835519823214,-74.03891444206238,07302
438,3276,8,371725,46465.625,40.71458403535893,-74.04281705617905,07302
439,3277,2,17771,8885.5,40.71435836870427,-74.06661093235016,07304
440,3278,1,25909,25909.0,40.72568548362901,-74.04879033565521,07302
441,3280,3,1630547,543515.6666666666,40.71928220070702,-74.07126188278198,07304
442,3282,51588,82761518,1604.278475614484,40.78306997925875,-73.9593899924401,10128
443,3283,28133,35796364,1272.3976824369956,40.7882213,-73.97041561,10024
444,3284,14743,16335382,1108.0093603744149,40.781410700190015,-73.95595908164978,10128
445,3285,18785,21172301,1127.0854937450092,40.78839,-73.9747,10024
446,3286,24301,27170392,1118.0771161680589,40.78062845644212,-73.95216673429078,10128
447,3287,19359,23454627,1211.5619091895242,40.789622,-73.97757,10024
448,3288,32822,38549355,1174.4974407409663,40.77830102129669,-73.94881343615258,10128
449,3289,17393,21308879,1225.1410912436038,40.79017952812606,-73.97288924881741,10024
450,3290,20363,23537550,1155.897952168148,40.77794535179492,-73.94604104709522,10128
451,3292,20251,30987367,1530.1647819860748,40.7857851,-73.957481,10128
452,3293,16942,18582080,1096.8055719513634,40.7921,-73.9739,10025
453,3294,14437,17007304,1178.0358800304773,40.7835016,-73.955327,10128
454,3295,23900,41055475,1717.80230125523,40.79127,-73.964839,10025
455,3296,14004,14371277,1026.226578120537,40.782454175279874,-73.9489196240902,10128
456,3297,11145,11060159,992.3875280394795,40.6686627,-73.97988067,11215
457,3298,9673,14802523,1530.2928770805331,40.686371,-73.99383324,11201
458,3299,9455,9003694,952.2680063458488,40.78813,-73.95206,10029
459,3300,16094,23604291,1466.6516092953896,40.66514680621555,-73.97637609543983,11215
460,3301,40307,47257627,1172.4421812588384,40.79195565257896,-73.96808699568312,10025
461,3302,5722,14729795,2574.23890248165,40.7969347,-73.9643412291,10025
462,3303,7581,11398515,1503.5635140482786,40.6849894,-73.99440329,11231
463,3304,8982,10985218,1223.025829436651,40.668127,-73.98377641,11215
464,3305,29235,35569628,1216.679596374209,40.781122359386174,-73.9496559140057,10128
465,3306,9101,10883656,1195.874739039666,40.6662078,-73.98199886,11215
466,3307,22703,40995306,1805.721975069374,40.79416539271462,-73.97412399453817,10025
467,3308,10936,13662257,1249.291971470373,40.6861758,-73.99645295,11201
468,3309,8240,11120375,1349.560072815534,40.7859201,-73.94860294,10029
469,3310,10808,15541677,1437.9789970392303,40.663779,-73.98396846,11215
470,3311,10198,13150431,1289.5107864287115,40.68763168418808,-74.00162553865464,11231
471,3312,22338,37372438,1673.043155161608,40.781721212480974,-73.94594004745277,10128
472,3313,7873,10348163,1314.3862568271306,40.6663181,-73.9854617,11215
473,3314,28644,36113718,1260.777754503561,40.79377040801564,-73.97188796899876,10025
474,3315,11461,13270776,1157.9073379286276,40.6847514,-73.99917254,11231
475,3317,6823,8843325,1296.105085739411,40.6686273,-73.98700053,11215
476,3318,30123,41463554,1376.47491949673,40.7839636,-73.9471673,10128
477,3319,13510,19620045,1452.260917838638,40.666286904737234,-73.98895053366172,11215
478,3320,19506,31300778,1604.6743566082232,40.79406660135601,-73.96286836302754,10025
479,3321,9336,12332526,1320.964652956298,40.6831164,-73.99785267,11231
480,3322,5606,9126369,1627.964502318944,40.668602892436674,-73.99043914323939,11215
481,3323,28607,39159663,1368.883944489111,40.7981856,-73.9605909006,10025
482,3324,6042,13105858,2169.125786163522,40.6685455,-73.99333264,11215
483,3325,12263,13996151,1141.331729593085,40.7849032,-73.950503,10128
484,3326,3150,7724391,2452.187619047619,40.67434,-74.00194698,11231
485,3327,7551,11553371,1530.0451595815125,40.7877214,-73.94728331,10029
486,3328,24179,30908662,1278.3267298068572,40.7949999586418,-73.9645000206791,10025
487,3329,11757,15319134,1302.9798417963766,40.6829151,-73.99318208,11231
488,3330,2215,5717160,2581.110609480813,40.6725058,-74.00494695,11231
489,3331,26098,42938526,1645.2803279944824,40.80134339999999,-73.9711457439,10025
490,3332,7543,9940131,1317.7954394803128,40.68199044270703,-73.99079024791718,11217
491,3333,1738,3796684,2184.5132336018414,40.6747055,-74.0075572,11231
492,3335,13875,16298249,1174.6485765765765,40.6772744,-73.98282002,11215
493,3336,24274,32376266,1333.7837192057343,40.78780100819807,-73.95355897697124,10029
494,3337,4757,8737346,1836.7344965314276,40.67363551341504,-74.01195555925369,11231
495,3338,12115,16654696,1374.7169624432522,40.7862586,-73.94552579,10029
496,3339,8164,10284998,1259.798873101421,40.6765304,-73.97846879,
497,3340,1863,3469790,1862.4745034889963,40.6753274,-74.0100698,11231
498,3341,5043,6548553,1298.5431290898275,40.795346,-73.96186,10025
499,3342,2972,8531967,2870.7829744279948,40.6777748,-74.0094613,11231
500,3343,11085,15880427,1432.605051871899,40.79975682193955,-73.96211285741799,10025
501,3344,6980,14859861,2128.9199140401147,40.679043,-74.011169,11231
502,3345,18717,22213363,1186.8014639098146,40.78948533617031,-73.95242932507746,10029
503,3346,12393,13656262,1101.9335108529008,40.67514665363132,-73.97523189568912,11217
504,3347,7342,12632432,1720.5709615908472,40.67734289999999,-74.01275056,11231
505,3348,8214,17591354,2141.6306306306305,40.677236,-74.015665,11231
506,3349,39588,66303266,1674.8324239668586,40.6729679,-73.97087984,11238
507,3350,30447,43157979,1417.4788649127993,40.79737208777876,-73.97041193931489,10025
508,3351,24949,42743231,1713.2242174035032,40.7869946,-73.94164802,10029
509,3352,4978,11055975,2220.967255926075,40.67267243410948,-74.0087952464819,11231
510,3354,26291,41622410,1583.142900612377,40.66813198995854,-73.97363833751436,11215
511,3355,13968,17241892,1234.385166093929,40.76800889305947,-73.96845281124115,10065
512,3356,15286,16921245,1106.9766452963495,40.77466718719744,-73.98470575467421,10023
513,3357,16414,22736764,1385.2055562324845,40.8008363,-73.9664492472,10025
514,3358,10062,12490346,1241.338302524349,40.6711978,-73.97484126,11215
515,3359,9293,11847004,1274.8309480253954,40.7691572,-73.96703464,10065
516,3360,18400,20967118,1139.5172826086955,40.78293904896196,-73.97865177327718,10024
517,3361,10538,12413889,1178.011861833365,40.6740886,-73.9787282,11215
518,3362,21074,28780606,1365.692607003891,40.7781314,-73.96069399,10028
519,3363,11774,32901522,2794.421776796331,40.7904828,-73.95033068,10029
520,3364,12113,14444509,1192.4798976306447,40.6751622,-73.9814832,11215
521,3365,12208,13399720,1097.6179554390565,40.6703837,-73.97839676,11215
522,3366,15805,19766268,1250.6338500474533,40.8021174,-73.9681805305,10025
523,3367,29292,38066596,1299.5560562610951,40.79225521429059,-73.95249936418475,10029
524,3368,17005,19406264,1141.209291384887,40.6728155,-73.98352355,11215
525,3369,17374,21541265,1239.8563946126396,40.7724607,-73.9468208,10028
526,3370,17099,17833023,1042.9278320369613,40.77279661189543,-73.95577802298264,10075
527,3372,36072,36543537,1013.0721057884232,40.7689738,-73.95482273,10021
528,3373,10034,10597622,1056.1712178592784,40.6750705,-73.98775226,11215
529,3374,53825,96626439,1795.1962656758012,40.79948400000001,-73.955613,10029
530,3375,16524,18213778,1102.2620430888403,40.7699426,-73.96060712,10021
531,3376,22087,23806126,1077.8342916647805,40.76471851944339,-73.96222069859505,10065
532,3377,9430,13474168,1428.8619300106045,40.6786115,-73.99037292,11231
533,3378,18271,19234765,1052.7483443708609,40.77376295823984,-73.9622208679109,10021
534,3379,14350,31387290,2187.267595818815,40.79030514842509,-73.94755753114495,10029
535,3381,4672,5146586,1101.5809075342463,40.6777287,-73.99364123,11231
536,3382,11249,13421408,1193.1200995644058,40.680611,-73.99475825,11231
537,3383,26467,37243788,1407.1782975025503,40.804213,-73.96699104,10025
538,3384,8660,12817261,1480.053233256351,40.6787242,-73.99599099,11231
539,3386,7818,10038339,1284.0034535686875,40.6809591,-73.99905709,
540,3387,11483,20354485,1772.5755464599845,40.79343374931639,-73.94945007789428,10029
541,3388,7608,11717023,1540.0924027339645,40.6828003,-73.99990419,11231
542,3389,6066,6316264,1041.256841411144,40.6830456,-74.00348559,11231
543,3390,10360,21381659,2063.866698841699,40.79329668,-73.9432083,10029
544,3391,11366,20933270,1841.7446771071616,40.7892529,-73.93956237,10029
545,3392,4217,6940714,1645.88902063078,40.6812117,-74.00860912,11231
546,3393,2733,3753429,1373.3732162458837,40.6794327,-74.00785041,11231
547,3394,2659,9109545,3425.92892064686,40.6769993,-74.00647134,11231
548,3395,1945,3038424,1562.1717223650385,40.67637440000001,-74.00324957,11231
549,3396,8532,11608541,1360.5884903891233,40.6783563,-74.00014502,11231
550,3397,7946,9615827,1210.146866347848,40.6763947,-73.99869893,11231
551,3398,8615,16673882,1935.4477074869412,40.6746957,-73.99785768,11231
552,3399,5466,6439958,1178.1847786315404,40.67260298150126,-73.98983001708984,11215
553,3400,22844,39274348,1719.241288741026,40.79615361116705,-73.94782134212267,10029
554,3402,21736,21125250,971.9014538093486,40.6902373861336,-73.99203073717152,11201
555,3403,9457,14918770,1577.5372739769482,40.6705135,-73.98876585,11215
556,3404,7217,8646776,1198.1122350006929,40.6704922,-73.98541675,11215
557,3405,5477,6548628,1195.6596677012965,40.6704836,-73.98208968,11215
558,3407,6334,6363001,1004.5786233028102,40.67909799721684,-73.98765474557877,11215
559,3408,15585,16424296,1053.8528071863973,40.6881529,-73.99520919,11201
560,3409,29304,32994931,1125.9531463281464,40.6867443,-73.99063168,11201
561,3410,10415,14355421,1378.3409505520883,40.6864442,-73.98759104,11217
562,3411,10950,14269883,1303.1856621004565,40.6849668,-73.98620772,11217
563,3412,10329,11118547,1076.4398296059635,40.685376220805495,-73.98302135586407,11217
564,3414,14621,18783234,1284.675056425689,40.680944723477296,-73.97567331790923,11217
565,3415,7668,10352873,1350.1399321857068,40.6793307,-73.97519523,11217
566,3416,17308,18196846,1051.354633695401,40.67761466448463,-73.97324287374683,11217
567,3417,14540,19873398,1366.808665749656,40.67957662911967,-73.97854980974483,11217
568,3418,17083,24711757,1446.5700989287595,40.6750207,-73.97111473,11238
569,3419,9521,10020621,1052.4756853271715,40.6792788,-73.98154004,11217
570,3420,8395,7238946,862.2925550923169,40.6802133,-73.98432695,11217
571,3421,3831,9487934,2476.620725659097,40.6843549,-73.98901629,11217
572,3422,11305,16468133,1456.712339672711,40.6859296,-74.00242364,11231
573,3423,49101,99436728,2025.1466976232664,40.66106339097615,-73.97945256156068,11215
574,3424,11553,13506114,1169.056868345884,40.791976,-73.945993,10029
575,3425,14399,30681815,2130.829571498021,40.78921050000001,-73.94370784,10029
576,3426,4,3685400,921350.0,40.70965083364061,-74.06860113143921,07304
577,3429,29020,33318590,1148.1250861474846,40.68506807308177,-73.97790759801863,11243
578,3430,8349,8710390,1043.2854234040003,40.71907891179564,-73.94223690032959,11222
579,3432,1,338,338.0,40.703048421084425,-73.93200427293777,11206
580,3435,72530,80988443,1116.6199227905695,40.71882200490832,-73.9959599735282,10013
581,3436,4273,5281597,1236.0395506669788,40.721319,-74.010065,10013
582,3437,23233,41522290,1787.2117247019326,40.79313480986663,-73.97700369358063,10025
583,3440,22042,33972721,1541.2721622357317,40.69241829257847,-73.98949474096298,11201
584,3441,508,406085,799.3799212598425,40.752957,-74.00264,10001
585,3443,30196,34163796,1131.401377665916,40.76132980940211,-73.97982002496751,10019
586,3452,12068,12215876,1012.2535631421944,40.71915570405714,-73.94885400493867,11222
587,3453,15640,16834906,1076.4006393861894,40.71335223970559,-73.94910341273791,11211
588,3454,13608,18602393,1367.0188859494417,40.7103685423523,-73.94705951213837,11206
589,3456,6365,7157672,1124.5360565593087,40.71638020023216,-73.94821248091122,11211
590,3457,18606,19091477,1026.0924970439644,40.76302594280519,-73.97209525108337,10022
591,3459,2061,1763536,855.6700630761766,40.75763227739443,-73.96930575370789,10022
592,3461,40352,43245245,1071.7001635606662,40.71485150526252,-74.01122331619263,10007
593,3462,5226,5222125,999.258515116724,40.75118387463277,-73.97138714790344,10017
594,3463,24228,22467773,927.3474079577348,40.735366999180776,-73.98797397080219,10003
595,3467,31921,35873517,1123.821841421008,40.72494672359416,-74.00165855884552,10012
596,3469,15120,18285746,1209.3747354497357,40.73181396337254,-73.95995014581945,11222
597,3472,32496,43988123,1353.6473104382078,40.74275383623447,-74.00747357341608,10011
598,3477,6898,21759680,3154.49115685706,40.65539977447831,-74.01062786579132,11232
599,3478,9859,24918331,2527.470433106806,40.65708855626121,-74.00870217137096,11232
600,3479,6617,12262049,1853.1130421641228,40.68512559515416,-74.02535319328308,10004
601,3481,1,3721,3721.0,40.71649,-74.04105,07302
602,3483,1,5976,5976.0,40.71942,-74.05099,07302
603,3486,19729,26967767,1366.9099802321457,40.688417457069576,-73.98451663622212,11201
604,3490,8495,18905801,2225.521012360212,40.79687901424367,-73.93726108699235,10029
605,3491,9685,18119069,1870.8383066597837,40.79747,-73.93504,
606,3492,5556,14360878,2584.751259899208,40.8005385,-73.9419949,10035
607,3493,12986,24747777,1905.727475743108,40.799139,-73.9389152,10035
608,3494,11564,33271804,2877.188170183328,40.797911,-73.9423,10029
609,3495,9691,14578795,1504.3643586833143,40.7945663,-73.9362541,10029
610,3496,16639,25801643,1550.672696676483,40.7923272,-73.9383,10029
611,3497,23267,33277389,1430.239781665019,40.7949879,-73.9333349,10029
612,3498,7845,16506646,2104.09764181007,40.7974772,-73.9311847,10035
613,3499,7295,22857056,3133.2496230294723,40.8006721,-73.93489999999998,10035
614,3500,7500,20448325,2726.443333333333,40.7989445,-73.944846,10029
615,3501,8836,16678797,1887.5958578542327,40.8014866,-73.9442507,10035
616,3502,12847,24164345,1880.9329026231808,40.7954121,-73.9441232,10029
617,3503,8742,17119182,1958.2683596431025,40.80295,-73.942954,10035
618,3504,5948,11885326,1998.2054472091456,40.8029263,-73.9379,10035
619,3505,4091,8775778,2145.142507944268,40.805726,-73.936322,10035
620,3506,7358,17579071,2389.1099483555317,40.80130642242457,-73.93981686081814,10035
621,3507,18302,25720250,1405.324554693476,40.8045555,-73.9396861,10035
622,3508,19479,30432538,1562.3254787206736,40.809725,-73.953149,
623,3509,13441,37223546,2769.403020608586,40.80119381117476,-73.9500738945019,10026
624,3510,11414,18109601,1586.6130190993515,40.8078316,-73.949373,10027
625,3511,8530,16749541,1963.6038686987104,40.802535,-73.9532423,10026
626,3513,9706,10761463,1108.7433546260045,40.774645,-73.923706,11102
627,3514,18600,32055403,1723.4087634408602,40.77669996236559,-73.92763107360216,11102
628,3515,4179,6031181,1443.211533859775,40.774591,-73.918544,11102
629,3516,7217,7994752,1107.7666620479424,40.7699176,-73.9184057,11102
630,3517,4400,7034763,1598.8097727272727,40.7711528,-73.9170074,11102
631,3518,25332,48777695,1925.5366729827888,40.808442,-73.9452087,10027
632,3520,10200,16764998,1643.627254901961,40.804372,-73.951475,10026
633,3521,36307,70147956,1932.0780014873164,40.7987859,-73.9523,10026
634,3522,4731,7587264,1603.733671528218,40.7701477,-73.9120938,11103
635,3523,5444,8514362,1563.9900808229245,40.7729,-73.916142,11105
636,3524,9030,15653427,1733.4913621262458,40.7774552,-73.9225403,11105
637,3525,4164,5717782,1373.1464937560038,40.776165,-73.9153175,11105
638,3526,15169,26154456,1724.204364163755,40.7747878,-73.9125551,11105
639,3527,10832,15531213,1433.8269017725258,40.80698,-73.941747,10035
640,3528,8806,17577210,1996.0492845786964,40.7713937,-73.9077436,11105
641,3529,14615,35009690,2395.462880602121,40.8107922,-73.9430681,10027
642,3530,6101,10733364,1759.2794623832158,40.7787185,-73.9145645,11105
643,3531,9147,25178064,2752.6034765496884,40.8125511,-73.9492286,10027
644,3532,12637,23485562,1858.476062356572,40.78145,-73.9183302,11105
645,3533,21587,47437601,2197.507805623755,40.8114323,-73.9518776,10027
646,3534,31358,44982728,1434.4896995981887,40.805159,-73.954692,10026
647,3535,14182,27768105,1957.982301508955,40.804038,-73.945925,10027
648,3536,11701,18326047,1566.1949406033673,40.8082,-73.9641,10027
649,3537,14185,18755537,1322.209164610504,40.68097409999999,-73.9710097,11238
650,3538,18334,22822594,1244.82349732737,40.802692,-73.96295,10025
651,3539,9047,10375434,1146.8369625290152,40.8067581,-73.9607082,10027
652,3540,11211,19681983,1755.5956649719026,40.81,-73.9551508,10027
653,3541,11154,32698635,2931.5613232920923,40.813358,-73.956461,10027
654,3542,6714,7839159,1167.5840035746205,40.80862495586833,-73.95962130744712,10027
655,3543,3808,5654549,1484.9130777310925,40.81028506306003,-73.95736455917358,10026
656,3544,9994,15881080,1589.0614368621173,40.6804836,-73.9646795,
657,3545,6934,9317404,1343.727141620998,40.8120562,-73.9612547,10027
658,3546,3461,7032973,2032.0638543773475,40.6791944,-73.9587903,11238
659,3547,11009,23066717,2095.2599691161777,40.81432566125896,-73.95902549768371,10027
660,3549,10284,12997003,1263.8081485803189,40.678045,-73.962408,11238
661,3551,8463,18768866,2217.7556422072557,40.795508,-73.941606,10029
662,3552,13806,16875706,1222.345791684775,40.80597300195568,-73.96492800521513,10025
663,3553,27012,48138794,1782.1262401895451,40.801694145046646,-73.95714487283429,10026
664,3554,10238,22074362,2156.12053135378,40.7552433,-73.9485678,11101
665,3555,11346,12449764,1097.282213996122,40.751047,-73.93797,11101
666,3556,599,395478,660.2303839732888,40.7527085,-73.9397405,11101
667,3557,4994,8095453,1621.035843011614,40.757420116139365,-73.94513277312775,11101
668,3558,17881,24959951,1395.892343828645,40.67943883138527,-73.96804379755048,11238
669,3559,1999,2846424,1423.9239619809905,40.7576314,-73.9391224,11101
670,3561,5764,7658873,1328.7427133934768,40.7531106,-73.9279917,11101
671,3562,11663,14370629,1232.1554488553545,40.6765198,-73.9596082,11238
672,3563,5445,9044796,1661.11955922865,40.757186,-73.932719,11106
673,3564,4467,15047178,3368.5198119543315,40.7601853,-73.9362726,11106
674,3565,8338,12783239,1533.1301271288078,40.7614376,-73.9411265,
675,3566,4799,5990313,1248.2419254011252,40.7596276,-73.9321455,11106
676,3567,1427,3135824,2197.4940434477926,40.7627442,-73.9391141,11106
677,3568,6358,7048422,1108.591066373073,40.7569332,-73.9262231,11106
678,3569,10342,15316426,1480.992651324695,40.67583251289886,-73.95616768378456,11238
679,3570,6563,8402681,1280.3109858296511,40.7557327,-73.9236611,11101
680,3571,18599,24634956,1324.5312113554492,40.676368,-73.952918,11216
681,3572,12765,17303332,1355.529338033686,40.756913,-73.921631,11101
682,3573,6765,11323175,1673.7878787878788,40.75805829138211,-73.92427491151516,11106
683,3574,7746,9205967,1188.4801187709786,40.67696940395042,-73.96578989801188,11238
684,3575,7487,7428297,992.159342860959,40.76108,-73.93056200000001,11106
685,3576,15942,24703882,1549.60996110902,40.67670001881822,-73.96902393576715,11238
686,3577,3531,3997472,1132.1076182384593,40.7628138,-73.9342862,11106
687,3578,9154,11796149,1288.6332750710071,40.6741806,-73.9564947,11238
688,3579,12077,19212599,1590.842013745135,40.67269510805664,-73.95413090635091,11216
689,3580,11399,16333731,1432.9091148346347,40.67372364849548,-73.96316089628037,11238
690,3581,13439,21798501,1622.0329637621846,40.6740123,-73.9671457,11238
691,3582,4843,8837138,1824.72393144745,40.6721683,-73.9609,11238
692,3583,11066,22134377,2000.214802096512,40.6716493,-73.9631145,11238
693,3584,15947,30490803,1912.0087163729852,40.67077671400263,-73.95768018276793,11216
694,3585,6345,12829130,2021.9275019700551,40.6691783,-73.9554162,11225
695,3586,3354,4973835,1482.9561717352417,40.7638753,-73.9364848,11106
696,3587,3938,7845910,1992.35906551549,40.6686744,-73.9618148,11225
697,3588,10626,15467368,1455.6152832674572,40.7671863,-73.9373554,11106
698,3589,5970,6006149,1006.055108877722,40.7668,-73.9347774,11106
699,3590,4216,10589847,2511.8232922201137,40.6679411,-73.9588,11225
700,3591,8623,10003451,1160.089412037574,40.7659,-73.930819,11106
701,3592,12323,13613290,1104.7058346181936,40.7633589,-73.9286471,11106
702,3593,15337,17045333,1111.38638586425,40.761584,-73.925921,11106
703,3595,8860,13575512,1532.2248306997742,40.760339,-73.9222427,11106
704,3596,3308,8750612,2645.287787182588,40.6642406,-73.9574686,11225
705,3597,13547,22436857,1656.2232966708495,40.7577284,-73.9166368,11103
706,3598,8445,12062387,1428.3465956187092,40.7595701,-73.9142678,11103
707,3599,21831,56094685,2569.4968164536667,40.66314,-73.9605695,11225
708,3600,10912,17560602,1609.2927052785924,40.7611488,-73.9170071,11103
709,3601,9201,27132737,2948.8900119552222,40.6627059,-73.9569115,11225
710,3602,13974,15959928,1142.1159295835123,40.763154,-73.920827,11103
711,3603,9528,10646853,1117.4278967254409,40.7647,-73.9240312,11106
712,3604,11640,32081593,2756.1506013745707,40.6630619,-73.9538746,11225
713,3605,7904,8282581,1047.8973937246965,40.7658346,-73.9265474,11102
714,3606,3821,5998142,1569.783302800314,40.74252012562156,-73.94885230044491,11101
715,3607,4670,4639785,993.5299785867238,40.7682,-73.9322662,11106
716,3608,4611,6028319,1307.3777922359577,40.7423737,-73.9566,11101
717,3609,9249,11257937,1217.2058600929831,40.76924758136014,-73.93545035130283,11106
718,3610,9204,15574507,1692.1454802259886,40.770845,-73.934171,11102
719,3611,11846,17726770,1496.435083572514,40.7449067,-73.9534573,11101
720,3612,4983,6574338,1319.3534015653222,40.7703743,-73.9286078,11102
721,3613,14217,24600475,1730.356263628051,40.74503806766547,-73.9575391027643,11101
722,3614,8890,12018027,1351.8590551181103,40.768692,-73.9249574,11102
723,3615,9770,12212836,1250.0343909928351,40.748,-73.9460927,11101
724,3616,13330,19559222,1467.3084771192798,40.7656251,-73.9136695,11103
725,3617,10256,13268193,1293.700565522621,40.7671,-73.9169858,11103
726,3618,13463,17695817,1314.4036990269628,40.7485,-73.941275,11101
727,3619,8731,12448394,1425.769556751804,40.7713615,-73.9246145,11102
728,3620,3977,5187769,1304.442796077445,40.7519071,-73.9479119,11101
729,3621,5292,7509614,1419.0502645502645,40.7739825,-73.9309134,11102
730,3622,5740,15395495,2682.141986062718,40.80756025087109,-73.93918179407666,10035
731,3623,9728,15020546,1544.0528371710527,40.8109494,-73.9634,10115
732,3628,19024,28976680,1523.164423885618,40.8025566,-73.9490782,10026
733,3629,15755,35052124,2224.8253887654714,40.80949531633881,-73.94776488455751,10027
734,3630,20007,28008655,1399.942770030489,40.803865356745135,-73.9559308034588,10026
735,3635,7376,13301177,1803.3049078091103,40.75462324029105,-73.99516761302948,10018
736,3637,16257,21554254,1325.8444977548131,40.68323865460341,-73.96599590778351,11238
737,3638,17,95356,5609.176470588235,40.7242941,-74.0354826,07310
738,3639,8,31621,3952.625,40.7192517,-74.034234,07311
739,3641,73434,71120264,968.4923060162868,40.74286877312112,-73.98918628692627,10010
740,3646,4427,5929479,1339.3898802800993,40.76315481910373,-73.93985509872437,11106
741,3647,3318,5351655,1612.9159132007233,40.74128309355993,-73.93725872039794,11101
742,3648,16853,19655882,1166.3135346822523,40.69795031569544,-73.97077560424805,11205
743,3649,5415,16344442,3018.3641735918745,40.814394437915816,-73.95324736833572,10027
744,3654,5242,6563408,1252.0808851583363,40.75186951421875,-73.93349289894103,11101
